#Region, String, Module x, Latitude1, Longitude1, Latitude2, Longitude2, Latitude3, Longitude3, Latitude4, Longitude4
North_G02_IV29, S03,26,-4.435578669,40.71160447,-4.435578864,40.71161477,-4.435602884,40.71161451,-4.435602689,40.71160421
North_G02_IV29, S03,27,-4.435578475,40.71159417,-4.435578669,40.71160447,-4.435602689,40.71160421,-4.435602495,40.71159391
North_G02_IV29, S03,28,-4.435578281,40.71158387,-4.435578475,40.71159417,-4.435602495,40.71159391,-4.4356023,40.71158361
North_G02_IV29, S03,29,-4.435578086,40.71157357,-4.435578281,40.71158387,-4.4356023,40.71158361,-4.435602106,40.71157331
North_G02_IV29, S03,18,-4.435581016,40.71170293,-4.435581229,40.71171324,-4.435605248,40.71171296,-4.435605036,40.71170264
North_G02_IV29, S03,19,-4.435580804,40.71169261,-4.435581016,40.71170293,-4.435605036,40.71170264,-4.435604823,40.71169233
North_G02_IV29, S03,20,-4.435580592,40.7116823,-4.435580804,40.71169261,-4.435604823,40.71169233,-4.435604611,40.71168202
North_G02_IV29, S03,21,-4.435580379,40.71167199,-4.435580592,40.7116823,-4.435604611,40.71168202,-4.435604399,40.71167171
North_G02_IV29, S03,22,-4.435580167,40.71166168,-4.435580379,40.71167199,-4.435604399,40.71167171,-4.435604187,40.71166139
North_G02_IV29, S03,23,-4.435579955,40.71165136,-4.435580167,40.71166168,-4.435604187,40.71166139,-4.435603974,40.71165108
North_G02_IV29, S03,24,-4.435579742,40.71164105,-4.435579955,40.71165136,-4.435603974,40.71165108,-4.435603762,40.71164077
North_G02_IV29, S03,9,-4.435582713,40.71179695,-4.435582913,40.71180722,-4.435606933,40.71180695,-4.435606733,40.71179668
North_G02_IV29, S03,10,-4.435582514,40.71178669,-4.435582713,40.71179695,-4.435606733,40.71179668,-4.435606534,40.71178642
North_G02_IV29, S03,11,-4.435582314,40.71177642,-4.435582514,40.71178669,-4.435606534,40.71178642,-4.435606334,40.71177615
North_G02_IV29, S03,12,-4.435582114,40.71176616,-4.435582314,40.71177642,-4.435606334,40.71177615,-4.435606134,40.71176589
North_G02_IV29, S03,13,-4.435581915,40.71175589,-4.435582114,40.71176616,-4.435606134,40.71176589,-4.435605934,40.71175563
North_G02_IV29, S03,14,-4.435581715,40.71174563,-4.435581915,40.71175589,-4.435605934,40.71175563,-4.435605735,40.71174536
North_G02_IV29, S03,15,-4.435581515,40.71173536,-4.435581715,40.71174563,-4.435605735,40.71174536,-4.435605535,40.7117351
North_G02_IV29, S03,16,-4.435581316,40.7117251,-4.435581515,40.71173536,-4.435605535,40.7117351,-4.435605335,40.71172483
North_G02_IV29, S03,17,-4.435581116,40.71171484,-4.435581316,40.7117251,-4.435605335,40.71172483,-4.435605136,40.71171457
North_G02_IV29, S03,3,-4.435583957,40.71186017,-4.435584155,40.71187043,-4.435608175,40.71187017,-4.435607977,40.71185991
North_G02_IV29, S03,4,-4.435583759,40.71184991,-4.435583957,40.71186017,-4.435607977,40.71185991,-4.435607779,40.71184964
North_G02_IV29, S03,5,-4.435583561,40.71183965,-4.435583759,40.71184991,-4.435607779,40.71184964,-4.435607581,40.71183938
North_G02_IV29, S03,6,-4.435583363,40.71182939,-4.435583561,40.71183965,-4.435607581,40.71183938,-4.435607383,40.71182912
North_G02_IV29, S03,7,-4.435583165,40.71181913,-4.435583363,40.71182939,-4.435607383,40.71182912,-4.435607185,40.71181886
North_G02_IV29, S03,8,-4.435582967,40.71180886,-4.435583165,40.71181913,-4.435607185,40.71181886,-4.435606987,40.7118086
North_G02_IV29, S03,1,-4.435584343,40.71188215,-4.435584591,40.71189233,-4.435608609,40.71189199,-4.435608361,40.71188181
North_G02_IV29, S03,2,-4.435584095,40.71187197,-4.435584343,40.71188215,-4.435608361,40.71188181,-4.435608114,40.71187163
North_G02_IV29, S04,28,-4.435572156,40.71127937,-4.435572285,40.71128945,-4.435596546,40.71128927,-4.435596418,40.71127919
North_G02_IV29, S04,29,-4.435572028,40.71126929,-4.435572156,40.71127937,-4.435596418,40.71127919,-4.435596289,40.71126911
North_G02_IV29, S04,21,-4.435574062,40.71135338,-4.435574245,40.71136375,-4.435598006,40.71136351,-4.435597822,40.71135314
North_G02_IV29, S04,22,-4.435573878,40.71134302,-4.435574062,40.71135338,-4.435597822,40.71135314,-4.435597639,40.71134278
North_G02_IV29, S04,23,-4.435573695,40.71133265,-4.435573878,40.71134302,-4.435597639,40.71134278,-4.435597455,40.71133241
North_G02_IV29, S04,24,-4.435573511,40.71132229,-4.435573695,40.71133265,-4.435597455,40.71133241,-4.435597272,40.71132204
North_G02_IV29, S04,25,-4.435573328,40.71131192,-4.435573511,40.71132229,-4.435597272,40.71132204,-4.435597088,40.71131168
North_G02_IV29, S04,26,-4.435573144,40.71130155,-4.435573328,40.71131192,-4.435597088,40.71131168,-4.435596905,40.71130131
North_G02_IV29, S04,27,-4.435572961,40.71129119,-4.435573144,40.71130155,-4.435596905,40.71130131,-4.435596721,40.71129095
North_G02_IV29, S04,12,-4.435576052,40.71144723,-4.43557631,40.71145748,-4.43560057,40.71145713,-4.435600313,40.71144688
North_G02_IV29, S04,13,-4.435575795,40.71143699,-4.435576052,40.71144723,-4.435600313,40.71144688,-4.435600055,40.71143664
North_G02_IV29, S04,14,-4.435575537,40.71142674,-4.435575795,40.71143699,-4.435600055,40.71143664,-4.435599798,40.71142639
North_G02_IV29, S04,15,-4.43557528,40.7114165,-4.435575537,40.71142674,-4.435599798,40.71142639,-4.43559954,40.71141615
North_G02_IV29, S04,16,-4.435575022,40.71140625,-4.43557528,40.7114165,-4.43559954,40.71141615,-4.435599283,40.7114059
North_G02_IV29, S04,17,-4.435574765,40.71139601,-4.435575022,40.71140625,-4.435599283,40.7114059,-4.435599025,40.71139566
North_G02_IV29, S04,18,-4.435574507,40.71138577,-4.435574765,40.71139601,-4.435599025,40.71139566,-4.435598768,40.71138542
North_G02_IV29, S04,19,-4.43557425,40.71137552,-4.435574507,40.71138577,-4.435598768,40.71138542,-4.43559851,40.71137517
North_G02_IV29, S04,20,-4.435573992,40.71136528,-4.43557425,40.71137552,-4.43559851,40.71137517,-4.435598253,40.71136493
North_G02_IV29, S04,3,-4.435577419,40.71154124,-4.435577554,40.71155149,-4.435601575,40.71155131,-4.43560144,40.71154105
North_G02_IV29, S04,4,-4.435577284,40.71153098,-4.435577419,40.71154124,-4.43560144,40.71154105,-4.435601305,40.7115308
North_G02_IV29, S04,5,-4.435577149,40.71152072,-4.435577284,40.71153098,-4.435601305,40.7115308,-4.43560117,40.71152054
North_G02_IV29, S04,6,-4.435577014,40.71151047,-4.435577149,40.71152072,-4.43560117,40.71152054,-4.435601035,40.71151029
North_G02_IV29, S04,7,-4.435576879,40.71150021,-4.435577014,40.71151047,-4.435601035,40.71151029,-4.4356009,40.71150003
North_G02_IV29, S04,8,-4.435576744,40.71148995,-4.435576879,40.71150021,-4.4356009,40.71150003,-4.435600765,40.71148977
North_G02_IV29, S04,9,-4.435576608,40.7114797,-4.435576744,40.71148995,-4.435600765,40.71148977,-4.43560063,40.71147952
North_G02_IV29, S04,10,-4.435576473,40.71146944,-4.435576608,40.7114797,-4.43560063,40.71147952,-4.435600495,40.71146926
North_G02_IV29, S04,11,-4.435576338,40.71145918,-4.435576473,40.71146944,-4.435600495,40.71146926,-4.43560036,40.711459
North_G02_IV29, S04,1,-4.435577803,40.71156334,-4.435577884,40.71157352,-4.435601906,40.71157342,-4.435601825,40.71156323
North_G02_IV29, S04,2,-4.435577723,40.71155316,-4.435577803,40.71156334,-4.435601825,40.71156323,-4.435601745,40.71155305
North_G02_IV29, S05,25,-4.435497856,40.7116157,-4.435498023,40.71162598,-4.435522043,40.71162576,-4.435521876,40.71161548
North_G02_IV29, S05,26,-4.435497689,40.71160542,-4.435497856,40.7116157,-4.435521876,40.71161548,-4.43552171,40.71160519
North_G02_IV29, S05,27,-4.435497522,40.71159514,-4.435497689,40.71160542,-4.43552171,40.71160519,-4.435521543,40.71159491
North_G02_IV29, S05,28,-4.435497355,40.71158485,-4.435497522,40.71159514,-4.435521543,40.71159491,-4.435521376,40.71158463
North_G02_IV29, S05,29,-4.435497189,40.71157457,-4.435497355,40.71158485,-4.435521376,40.71158463,-4.435521209,40.71157435
North_G02_IV29, S05,18,-4.435499545,40.71170395,-4.435499757,40.71171432,-4.435523776,40.71171403,-4.435523564,40.71170367
North_G02_IV29, S05,19,-4.435499332,40.71169359,-4.435499545,40.71170395,-4.435523564,40.71170367,-4.435523352,40.71169331
North_G02_IV29, S05,20,-4.43549912,40.71168323,-4.435499332,40.71169359,-4.435523352,40.71169331,-4.43552314,40.71168294
North_G02_IV29, S05,21,-4.435498908,40.71167286,-4.43549912,40.71168323,-4.43552314,40.71168294,-4.435522927,40.71167258
North_G02_IV29, S05,22,-4.435498696,40.7116625,-4.435498908,40.71167286,-4.435522927,40.71167258,-4.435522715,40.71166222
North_G02_IV29, S05,23,-4.435498483,40.71165213,-4.435498696,40.7116625,-4.435522715,40.71166222,-4.435522503,40.71165185
North_G02_IV29, S05,24,-4.435498271,40.71164177,-4.435498483,40.71165213,-4.435522503,40.71165185,-4.43552229,40.71164149
North_G02_IV29, S05,9,-4.435501294,40.7117979,-4.435501478,40.71180818,-4.435525498,40.71180793,-4.435525314,40.71179765
North_G02_IV29, S05,10,-4.435501111,40.71178762,-4.435501294,40.7117979,-4.435525314,40.71179765,-4.435525131,40.71178737
North_G02_IV29, S05,11,-4.435500927,40.71177734,-4.435501111,40.71178762,-4.435525131,40.71178737,-4.435524947,40.71177709
North_G02_IV29, S05,12,-4.435500744,40.71176706,-4.435500927,40.71177734,-4.435524947,40.71177709,-4.435524764,40.71176681
North_G02_IV29, S05,13,-4.43550056,40.71175677,-4.435500744,40.71176706,-4.435524764,40.71176681,-4.43552458,40.71175653
North_G02_IV29, S05,14,-4.435500377,40.71174649,-4.43550056,40.71175677,-4.43552458,40.71175653,-4.435524397,40.71174625
North_G02_IV29, S05,15,-4.435500193,40.71173621,-4.435500377,40.71174649,-4.435524397,40.71174625,-4.435524213,40.71173597
North_G02_IV29, S05,16,-4.43550001,40.71172593,-4.435500193,40.71173621,-4.435524213,40.71173597,-4.43552403,40.71172568
North_G02_IV29, S05,17,-4.435499826,40.71171565,-4.43550001,40.71172593,-4.43552403,40.71172568,-4.435523846,40.7117154
North_G02_IV29, S05,3,-4.435502814,40.71186101,-4.435503065,40.71187127,-4.435527083,40.71187093,-4.435526832,40.71186067
North_G02_IV29, S05,4,-4.435502563,40.71185076,-4.435502814,40.71186101,-4.435526832,40.71186067,-4.435526581,40.71185042
North_G02_IV29, S05,5,-4.435502312,40.7118405,-4.435502563,40.71185076,-4.435526581,40.71185042,-4.43552633,40.71184016
North_G02_IV29, S05,6,-4.435502061,40.71183025,-4.435502312,40.7118405,-4.43552633,40.71184016,-4.435526079,40.71182991
North_G02_IV29, S05,7,-4.43550181,40.71181999,-4.435502061,40.71183025,-4.435526079,40.71182991,-4.435525829,40.71181965
North_G02_IV29, S05,8,-4.435501559,40.71180974,-4.43550181,40.71181999,-4.435525829,40.71181965,-4.435525578,40.7118094
North_G02_IV29, S05,1,-4.435503372,40.71188305,-4.435503452,40.71189323,-4.435527474,40.71189312,-4.435527394,40.71188294
North_G02_IV29, S05,2,-4.435503292,40.71187287,-4.435503372,40.71188305,-4.435527394,40.71188294,-4.435527314,40.71187276
North_G02_IV29, S06,28,-4.435492101,40.71128072,-4.435492331,40.7112907,-4.435515889,40.71129039,-4.435515658,40.7112804
North_G02_IV29, S06,29,-4.43549187,40.71127073,-4.435492101,40.71128072,-4.435515658,40.7112804,-4.435515428,40.71127042
North_G02_IV29, S06,21,-4.435493633,40.71135416,-4.435493834,40.71136444,-4.43551741,40.71136417,-4.435517209,40.7113539
North_G02_IV29, S06,22,-4.435493431,40.71134389,-4.435493633,40.71135416,-4.435517209,40.7113539,-4.435517008,40.71134362
North_G02_IV29, S06,23,-4.43549323,40.71133361,-4.435493431,40.71134389,-4.435517008,40.71134362,-4.435516807,40.71133334
North_G02_IV29, S06,24,-4.435493029,40.71132333,-4.43549323,40.71133361,-4.435516807,40.71133334,-4.435516605,40.71132307
North_G02_IV29, S06,25,-4.435492828,40.71131306,-4.435493029,40.71132333,-4.435516605,40.71132307,-4.435516404,40.71131279
North_G02_IV29, S06,26,-4.435492626,40.71130278,-4.435492828,40.71131306,-4.435516404,40.71131279,-4.435516203,40.71130252
North_G02_IV29, S06,27,-4.435492425,40.71129251,-4.435492626,40.71130278,-4.435516203,40.71130252,-4.435516001,40.71129224
North_G02_IV29, S06,12,-4.435495173,40.71144879,-4.435495342,40.71145913,-4.435519271,40.71145891,-4.435519102,40.71144856
North_G02_IV29, S06,13,-4.435495003,40.71143844,-4.435495173,40.71144879,-4.435519102,40.71144856,-4.435518933,40.71143821
North_G02_IV29, S06,14,-4.435494834,40.71142809,-4.435495003,40.71143844,-4.435518933,40.71143821,-4.435518763,40.71142787
North_G02_IV29, S06,15,-4.435494665,40.71141775,-4.435494834,40.71142809,-4.435518763,40.71142787,-4.435518594,40.71141752
North_G02_IV29, S06,16,-4.435494495,40.7114074,-4.435494665,40.71141775,-4.435518594,40.71141752,-4.435518424,40.71140717
North_G02_IV29, S06,17,-4.435494326,40.71139705,-4.435494495,40.7114074,-4.435518424,40.71140717,-4.435518255,40.71139683
North_G02_IV29, S06,18,-4.435494156,40.7113867,-4.435494326,40.71139705,-4.435518255,40.71139683,-4.435518086,40.71138648
North_G02_IV29, S06,19,-4.435493987,40.71137636,-4.435494156,40.7113867,-4.435518086,40.71138648,-4.435517916,40.71137613
North_G02_IV29, S06,20,-4.435493818,40.71136601,-4.435493987,40.71137636,-4.435517916,40.71137613,-4.435517747,40.71136579
North_G02_IV29, S06,3,-4.435496946,40.71154247,-4.435497147,40.71155273,-4.435521179,40.71155246,-4.435520978,40.7115422
North_G02_IV29, S06,4,-4.435496745,40.71153222,-4.435496946,40.71154247,-4.435520978,40.7115422,-4.435520776,40.71153195
North_G02_IV29, S06,5,-4.435496543,40.71152196,-4.435496745,40.71153222,-4.435520776,40.71153195,-4.435520575,40.71152169
North_G02_IV29, S06,6,-4.435496342,40.71151171,-4.435496543,40.71152196,-4.435520575,40.71152169,-4.435520374,40.71151144
North_G02_IV29, S06,7,-4.435496141,40.71150146,-4.435496342,40.71151171,-4.435520374,40.71151144,-4.435520173,40.71150119
North_G02_IV29, S06,8,-4.43549594,40.7114912,-4.435496141,40.71150146,-4.435520173,40.71150119,-4.435519972,40.71149093
North_G02_IV29, S06,9,-4.435495739,40.71148095,-4.43549594,40.7114912,-4.435519972,40.71149093,-4.43551977,40.71148068
North_G02_IV29, S06,10,-4.435495538,40.7114707,-4.435495739,40.71148095,-4.43551977,40.71148068,-4.435519569,40.71147042
North_G02_IV29, S06,11,-4.435495336,40.71146044,-4.435495538,40.7114707,-4.435519569,40.71147042,-4.435519368,40.71146017
North_G02_IV29, S06,1,-4.435497171,40.71156447,-4.435497419,40.71157465,-4.435521437,40.71157432,-4.43552119,40.71156414
North_G02_IV29, S06,2,-4.435496924,40.71155429,-4.435497171,40.71156447,-4.43552119,40.71156414,-4.435520942,40.71155396
North_G02_IV29, S07,25,-4.435416049,40.71161672,-4.435416215,40.711627,-4.435440236,40.71162678,-4.435440069,40.71161649
North_G02_IV29, S07,26,-4.435415882,40.71160643,-4.435416049,40.71161672,-4.435440069,40.71161649,-4.435439902,40.71160621
North_G02_IV29, S07,27,-4.435415715,40.71159615,-4.435415882,40.71160643,-4.435439902,40.71160621,-4.435439735,40.71159593
North_G02_IV29, S07,28,-4.435415548,40.71158587,-4.435415715,40.71159615,-4.435439735,40.71159593,-4.435439569,40.71158565
North_G02_IV29, S07,29,-4.435415381,40.71157559,-4.435415548,40.71158587,-4.435439569,40.71158565,-4.435439402,40.71157536
North_G02_IV29, S07,18,-4.435417824,40.71170495,-4.435418014,40.71171532,-4.435442034,40.71171507,-4.435441844,40.7117047
North_G02_IV29, S07,19,-4.435417635,40.71169459,-4.435417824,40.71170495,-4.435441844,40.7117047,-4.435441655,40.71169434
North_G02_IV29, S07,20,-4.435417445,40.71168423,-4.435417635,40.71169459,-4.435441655,40.71169434,-4.435441465,40.71168397
North_G02_IV29, S07,21,-4.435417255,40.71167386,-4.435417445,40.71168423,-4.435441465,40.71168397,-4.435441275,40.71167361
North_G02_IV29, S07,22,-4.435417065,40.7116635,-4.435417255,40.71167386,-4.435441275,40.71167361,-4.435441086,40.71166325
North_G02_IV29, S07,23,-4.435416876,40.71165314,-4.435417065,40.7116635,-4.435441086,40.71166325,-4.435440896,40.71165288
North_G02_IV29, S07,24,-4.435416686,40.71164277,-4.435416876,40.71165314,-4.435440896,40.71165288,-4.435440706,40.71164252
North_G02_IV29, S07,9,-4.43541975,40.71179876,-4.435419966,40.71180903,-4.435443985,40.71180874,-4.435443769,40.71179847
North_G02_IV29, S07,10,-4.435419534,40.71178849,-4.43541975,40.71179876,-4.435443769,40.71179847,-4.435443554,40.7117882
North_G02_IV29, S07,11,-4.435419318,40.71177821,-4.435419534,40.71178849,-4.435443554,40.7117882,-4.435443338,40.71177792
North_G02_IV29, S07,12,-4.435419103,40.71176794,-4.435419318,40.71177821,-4.435443338,40.71177792,-4.435443122,40.71176765
North_G02_IV29, S07,13,-4.435418887,40.71175767,-4.435419103,40.71176794,-4.435443122,40.71176765,-4.435442906,40.71175738
North_G02_IV29, S07,14,-4.435418671,40.71174739,-4.435418887,40.71175767,-4.435442906,40.71175738,-4.43544269,40.7117471
North_G02_IV29, S07,15,-4.435418455,40.71173712,-4.435418671,40.71174739,-4.43544269,40.7117471,-4.435442474,40.71173683
North_G02_IV29, S07,16,-4.435418239,40.71172685,-4.435418455,40.71173712,-4.435442474,40.71173683,-4.435442259,40.71172656
North_G02_IV29, S07,17,-4.435418023,40.71171658,-4.435418239,40.71172685,-4.435442259,40.71172656,-4.435442043,40.71171629
North_G02_IV29, S07,3,-4.435420753,40.71186199,-4.435420933,40.71187226,-4.435444953,40.71187202,-4.435444773,40.71186175
North_G02_IV29, S07,4,-4.435420572,40.71185171,-4.435420753,40.71186199,-4.435444773,40.71186175,-4.435444593,40.71185147
North_G02_IV29, S07,5,-4.435420392,40.71184144,-4.435420572,40.71185171,-4.435444593,40.71185147,-4.435444412,40.7118412
North_G02_IV29, S07,6,-4.435420212,40.71183116,-4.435420392,40.71184144,-4.435444412,40.7118412,-4.435444232,40.71183092
North_G02_IV29, S07,7,-4.435420032,40.71182089,-4.435420212,40.71183116,-4.435444232,40.71183092,-4.435444052,40.71182065
North_G02_IV29, S07,8,-4.435419851,40.71181061,-4.435420032,40.71182089,-4.435444052,40.71182065,-4.435443871,40.71181037
North_G02_IV29, S07,1,-4.43542123,40.71188381,-4.43542131,40.71189399,-4.435445332,40.71189389,-4.435445251,40.7118837
North_G02_IV29, S07,2,-4.435421149,40.71187363,-4.43542123,40.71188381,-4.435445251,40.7118837,-4.435445171,40.71187352
North_G02_IV29, S08,28,-4.435408729,40.71128401,-4.435408896,40.71129397,-4.435432219,40.71129375,-4.435432052,40.71128378
North_G02_IV29, S08,29,-4.435408561,40.71127405,-4.435408729,40.71128401,-4.435432052,40.71128378,-4.435431884,40.71127382
North_G02_IV29, S08,21,-4.435411395,40.71135446,-4.435411599,40.71136459,-4.435435492,40.71136431,-4.435435288,40.71135418
North_G02_IV29, S08,22,-4.435411191,40.71134434,-4.435411395,40.71135446,-4.435435288,40.71135418,-4.435435084,40.71134406
North_G02_IV29, S08,23,-4.435410987,40.71133421,-4.435411191,40.71134434,-4.435435084,40.71134406,-4.43543488,40.71133393
North_G02_IV29, S08,24,-4.435410783,40.71132408,-4.435410987,40.71133421,-4.43543488,40.71133393,-4.435434676,40.71132381
North_G02_IV29, S08,25,-4.435410579,40.71131396,-4.435410783,40.71132408,-4.435434676,40.71132381,-4.435434472,40.71131368
North_G02_IV29, S08,26,-4.435410374,40.71130383,-4.435410579,40.71131396,-4.435434472,40.71131368,-4.435434267,40.71130355
North_G02_IV29, S08,27,-4.43541017,40.7112937,-4.435410374,40.71130383,-4.435434267,40.71130355,-4.435434063,40.71129343
North_G02_IV29, S08,12,-4.435413064,40.71144919,-4.435413268,40.71145947,-4.435437371,40.7114592,-4.435437166,40.71144892
North_G02_IV29, S08,13,-4.435412859,40.71143891,-4.435413064,40.71144919,-4.435437166,40.71144892,-4.435436961,40.71143863
North_G02_IV29, S08,14,-4.435412654,40.71142863,-4.435412859,40.71143891,-4.435436961,40.71143863,-4.435436756,40.71142835
North_G02_IV29, S08,15,-4.435412449,40.71141835,-4.435412654,40.71142863,-4.435436756,40.71142835,-4.435436551,40.71141807
North_G02_IV29, S08,16,-4.435412244,40.71140806,-4.435412449,40.71141835,-4.435436551,40.71141807,-4.435436347,40.71140779
North_G02_IV29, S08,17,-4.435412039,40.71139778,-4.435412244,40.71140806,-4.435436347,40.71140779,-4.435436142,40.71139751
